Region,Crop,Emotion,Post_Text,Date,Sentiment_Score,Price,Demand_Index,Temperature,Rainfall
Gujarat,Soybean,Optimistic,infection,23-01-2025,1,10180.81,144,27.32,15.55
Maharashtra,Millets,Negative,wilt,14-04-2025,1,7232.52,126,33.03,18.74
Karnataka,Maize,Optimistic,no issue,12-04-2025,1,10033.41,65,31.15,10.69
Gujarat,Sugarcane,Happy,rust,09-06-2025,0,7262.73,119,37.36,19.06
Andhra Pradesh,Rice,Optimistic,pest attack,04-06-2025,-1,7696.59,109,28.66,14.38
Gujarat,Sugarcane,Sad,infection,18-03-2025,0,9177.44,144,32.19,11.07
Karnataka,Wheat,Sad,aphid,26-04-2025,0,7382.46,146,38.26,13.91
Tamil Nadu,Wheat,Optimistic,infection,02-03-2025,1,9446.7,109,29.55,10.79
Gujarat,Maize,Positive,no issue,26-04-2025,-1,4668.25,118,21.27,12.56
Tamil Nadu,Millets,Angry,rust,19-05-2025,0,4049.42,105,30.12,14.37
Andhra Pradesh,Maize,Optimistic,healthy crop,28-05-2025,-1,4074.24,44,35.81,10.64
Gujarat,Rice,Fear,infection,24-06-2025,0,7376.4,56,33.91,17.66
Gujarat,Soybean,Fear,rust,08-06-2025,1,5514.47,64,20.61,2.5
Telangana,Maize,Optimistic,aphid,10-03-2025,0,4758.44,100,29.21,7.88
Andhra Pradesh,Soybean,Sad,infection,13-06-2025,0,4726.37,137,30.65,11.52
Telangana,Pulses,Happy,blight,20-05-2025,0,9723.32,63,26.8,3.29
Karnataka,Soybean,Neutral,healthy crop,28-03-2025,0,8056.95,72,38.28,6.87
Andhra Pradesh,Maize,Fear,no issue,26-02-2025,1,9222.79,127,32.16,13.73
Karnataka,Cotton,Negative,healthy crop,11-04-2025,1,5689.75,142,29.79,5.26
Tamil Nadu,Soybean,Positive,no issue,24-03-2025,1,8546.52,96,36.5,4.48
Andhra Pradesh,Sugarcane,Negative,healthy crop,28-05-2025,1,3788.05,121,31.98,3.3
Andhra Pradesh,Soybean,Happy,wilt,10-01-2025,0,3602.07,100,26.15,6.5
Tamil Nadu,Wheat,Optimistic,aphid,21-02-2025,0,3750.56,96,32.39,4.29
Tamil Nadu,Millets,Negative,blight,20-04-2025,0,6131.29,52,39.2,5.32
Punjab,Maize,Negative,wilt,23-01-2025,-1,3075.57,98,27.66,10.58
Karnataka,Millets,Positive,no issue,03-02-2025,1,8405.7,106,22.6,16.89
Maharashtra,Soybean,Fear,infection,05-02-2025,-1,9334.74,139,28.56,1.17
Telangana,Pulses,Angry,healthy crop,24-04-2025,1,5229.29,77,29.85,6.76
Telangana,Sugarcane,Optimistic,no issue,19-04-2025,0,9751.75,90,35.75,16.83
Telangana,Maize,Neutral,wilt,07-06-2025,0,9373.41,138,28.56,6.65
Andhra Pradesh,Rice,Positive,pest attack,09-02-2025,0,8611.35,79,31.73,17.57
Karnataka,Cotton,Neutral,disease,25-03-2025,1,9193.24,60,26.48,9.61
Maharashtra,Cotton,Fear,healthy crop,16-02-2025,0,7773.96,86,37.02,10.5
Tamil Nadu,Pulses,Angry,infection,08-05-2025,0,9741.67,78,28.46,17.98
Punjab,Millets,Sad,rust,08-02-2025,-1,8102.35,105,39.7,14.07
Telangana,Sugarcane,Happy,disease,15-05-2025,0,4529.07,140,30.87,16.33
Gujarat,Maize,Happy,disease,02-02-2025,-1,4272.63,122,20.14,6.1
Karnataka,Rice,Fear,pest attack,24-01-2025,1,6820.21,122,23.2,14.35
Tamil Nadu,Soybean,Positive,healthy crop,12-02-2025,0,8368.55,140,21.74,9.12
Punjab,Maize,Optimistic,borer,29-04-2025,0,5245.94,96,31.24,5.31
Andhra Pradesh,Pulses,Neutral,no issue,09-01-2025,-1,5054.32,105,36.33,17.1
Gujarat,Millets,Fear,healthy crop,03-03-2025,-1,7928.39,110,37.38,14.37
Karnataka,Millets,Neutral,disease,28-04-2025,1,7952.04,160,34.34,4.35
Maharashtra,Maize,Positive,aphid,16-02-2025,-1,3992.48,112,38.19,4.28
Tamil Nadu,Maize,Negative,rust,25-03-2025,-1,7383.69,121,26.06,11.06
Andhra Pradesh,Cotton,Neutral,aphid,17-06-2025,-1,5253.02,113,37.11,10.8
Telangana,Sugarcane,Sad,rust,01-02-2025,1,6652.64,154,34.87,9.86
Andhra Pradesh,Pulses,Sad,blight,06-01-2025,1,7149.51,92,31.55,19.06
Tamil Nadu,Wheat,Neutral,borer,04-06-2025,0,8774.08,106,20.05,11.42
Tamil Nadu,Wheat,Neutral,pest attack,26-03-2025,-1,4445.21,99,35.19,18.21
Gujarat,Wheat,Happy,borer,25-03-2025,0,3967.93,116,24.86,2.98
Punjab,Wheat,Neutral,aphid,12-04-2025,1,8349.64,66,30.96,3.47
Karnataka,Sugarcane,Angry,no issue,25-06-2025,0,9193.78,114,37.27,8.77
Gujarat,Cotton,Optimistic,healthy crop,02-04-2025,-1,4065.11,90,38.49,15.97
Punjab,Rice,Happy,pest attack,13-03-2025,-1,9698.67,89,32.91,16.29
Punjab,Soybean,Negative,borer,18-01-2025,-1,5153.85,66,37.44,11.41
Punjab,Wheat,Positive,infection,14-06-2025,0,7040.32,143,38.84,14.99
Gujarat,Rice,Negative,wilt,20-02-2025,1,6576.53,154,30.23,1.13
Punjab,Cotton,Positive,no issue,17-04-2025,-1,9828.72,127,31.87,1.86
Karnataka,Maize,Fear,pest attack,12-06-2025,-1,3926.16,66,23.15,17.33
Gujarat,Millets,Fear,borer,19-06-2025,-1,3854.41,138,34.92,1.78
Karnataka,Pulses,Fear,disease,03-02-2025,1,9501.37,139,34.43,8.93
Gujarat,Soybean,Angry,blight,20-02-2025,-1,9229.03,67,20.74,11.44
Tamil Nadu,Pulses,Optimistic,blight,18-05-2025,1,3229.63,143,37.54,16.23
Punjab,Wheat,Neutral,wilt,15-02-2025,0,3703.21,121,33.66,12.51
Andhra Pradesh,Soybean,Positive,no issue,20-06-2025,0,5286.47,126,25.73,2.58
Punjab,Cotton,Optimistic,aphid,08-04-2025,-1,8764.32,134,34.72,0.02
Andhra Pradesh,Soybean,Neutral,no issue,08-05-2025,-1,8509.18,69,39.38,2.37
Telangana,Cotton,Fear,aphid,21-05-2025,0,5286.47,89,35.25,2.61
Punjab,Rice,Sad,disease,09-02-2025,1,3477.54,66,28.45,7.24
Andhra Pradesh,Millets,Happy,healthy crop,07-05-2025,0,4945.52,129,21.23,14.38
Karnataka,Pulses,Fear,no issue,06-01-2025,0,5886.39,86,30.62,18.9
Karnataka,Soybean,Optimistic,wilt,10-02-2025,-1,8557.48,122,20.15,14.02
Punjab,Sugarcane,Positive,blight,16-01-2025,1,4096.09,111,39.13,11.29
Punjab,Millets,Optimistic,rust,20-03-2025,1,7534.52,135,33.54,19.96
Telangana,Sugarcane,Fear,infection,05-03-2025,-1,4490.65,57,36.74,5.02
Tamil Nadu,Rice,Negative,pest attack,23-05-2025,1,3539.49,160,30.28,0.77
Karnataka,Pulses,Happy,disease,26-04-2025,0,5790.47,61,29.78,8.48
Karnataka,Rice,Negative,aphid,25-04-2025,0,3751.82,142,22.16,6.85
Karnataka,Millets,Negative,blight,11-05-2025,1,3487.75,91,21.08,14.25
Telangana,Wheat,Positive,wilt,03-04-2025,1,10080.56,122,26,16.02
Andhra Pradesh,Wheat,Happy,pest attack,05-01-2025,0,6955.92,118,37.19,13.53
Tamil Nadu,Pulses,Fear,no issue,06-03-2025,-1,6332.31,111,20.11,3.98
Gujarat,Cotton,Fear,infection,23-04-2025,0,9453.78,100,28.74,2.98
Telangana,Wheat,Happy,infection,29-06-2025,1,9080.04,67,39.6,8.06
Tamil Nadu,Wheat,Sad,aphid,10-06-2025,-1,6874.18,54,21.01,11.77
Gujarat,Millets,Negative,wilt,10-01-2025,0,3137.54,124,24.72,15.37
Maharashtra,Wheat,Sad,no issue,01-01-2025,0,5205.33,140,21.32,15.69
Karnataka,Sugarcane,Positive,no issue,18-03-2025,0,7526.09,113,38.59,7.9
Maharashtra,Millets,Happy,disease,20-02-2025,0,6242.73,65,36.27,7.64
Maharashtra,Sugarcane,Negative,rust,08-04-2025,1,9817.85,122,25.73,0.98
Tamil Nadu,Sugarcane,Happy,blight,14-02-2025,-1,8147.99,66,34.74,19.34
Gujarat,Sugarcane,Negative,no issue,25-04-2025,-1,8535.69,73,23.3,8.62
Gujarat,Maize,Positive,blight,30-04-2025,-1,3164.72,109,36.89,2.11
Tamil Nadu,Rice,Neutral,pest attack,11-06-2025,1,8848.3,72,36.99,18.04
Maharashtra,Wheat,Happy,aphid,25-06-2025,0,7912.72,115,31.91,17.7
Punjab,Millets,Neutral,disease,22-01-2025,-1,9539.58,133,36.73,10.07
Maharashtra,Sugarcane,Positive,disease,20-05-2025,1,9775.36,98,30.7,3.21
Karnataka,Millets,Optimistic,healthy crop,12-05-2025,1,8308.75,116,39.45,7.48
Karnataka,Maize,Positive,pest attack,08-03-2025,1,6964.42,100,29.47,1.87
Punjab,Maize,Happy,rust,25-05-2025,1,3815.03,71,35.29,13.36
Andhra Pradesh,Millets,Sad,infection,03-06-2025,-1,7480.95,104,23.01,14.52
Tamil Nadu,Millets,Positive,wilt,12-01-2025,1,7267.76,75,25.17,15.81
Punjab,Pulses,Negative,aphid,20-04-2025,0,3308.15,132,24.96,9.75
Gujarat,Cotton,Optimistic,rust,01-04-2025,1,4035.26,134,35.96,16.1
Gujarat,Pulses,Neutral,wilt,13-06-2025,1,3537.12,113,34.04,5.66
Maharashtra,Pulses,Fear,healthy crop,05-03-2025,1,8329.6,114,20.51,9.06
Telangana,Maize,Negative,borer,03-01-2025,0,4070.64,99,22.85,19.62
Telangana,Cotton,Fear,wilt,19-05-2025,-1,6726.91,113,39.2,15.57
Telangana,Pulses,Happy,no issue,11-01-2025,0,9162.34,83,27.9,3.03
Punjab,Millets,Negative,rust,06-01-2025,1,7475.36,98,21.48,19.97
Karnataka,Cotton,Optimistic,no issue,13-06-2025,1,9003.76,86,34.29,2.16
Andhra Pradesh,Millets,Fear,pest attack,29-03-2025,-1,4156.34,72,26.42,10.22
Tamil Nadu,Soybean,Positive,infection,03-04-2025,-1,9189.32,78,29.91,5.24
Maharashtra,Wheat,Fear,aphid,16-06-2025,-1,3082.31,77,25.47,15.75
Tamil Nadu,Pulses,Negative,borer,04-05-2025,1,9562.3,68,35.45,2.54
Telangana,Rice,Positive,rust,29-04-2025,1,8962.39,94,21.59,5.42
Maharashtra,Wheat,Happy,aphid,09-06-2025,-1,4114.05,88,38.94,10.92
Maharashtra,Cotton,Fear,no issue,21-05-2025,0,6082.43,98,31.34,13.77
Punjab,Wheat,Optimistic,aphid,31-05-2025,1,4991.24,144,20.99,2.48
Andhra Pradesh,Maize,Positive,borer,03-04-2025,1,5010.53,148,20.89,2.27
Tamil Nadu,Wheat,Fear,pest attack,28-02-2025,0,8827.67,148,31.1,7.9
Tamil Nadu,Soybean,Happy,rust,15-06-2025,0,3880.34,83,26.55,11.99
Tamil Nadu,Millets,Positive,pest attack,07-01-2025,0,7158.82,88,36.14,5.97
Maharashtra,Sugarcane,Neutral,pest attack,17-03-2025,-1,9143.83,127,37.3,15.71
Gujarat,Pulses,Fear,borer,16-04-2025,0,3350.02,83,23.24,16.4
Telangana,Soybean,Fear,aphid,06-05-2025,0,8293.86,53,31.42,15.65
Telangana,Soybean,Happy,blight,10-05-2025,1,8742.63,76,24.85,15.64
Telangana,Pulses,Fear,infection,12-06-2025,0,4290.28,139,25.78,2.17
Gujarat,Soybean,Optimistic,blight,14-01-2025,1,3350.48,114,23.21,3.73
Andhra Pradesh,Maize,Sad,infection,26-04-2025,-1,5721,128,33.13,6.21
Andhra Pradesh,Soybean,Negative,rust,08-01-2025,0,3725.59,140,39.67,1.85
Punjab,Sugarcane,Fear,pest attack,02-01-2025,-1,8027.56,41,22.17,11.78
Tamil Nadu,Millets,Angry,healthy crop,02-02-2025,-1,4255.36,113,31.91,18.84
Tamil Nadu,Rice,Sad,borer,04-02-2025,1,10141.22,93,37.05,12.77
Tamil Nadu,Wheat,Neutral,disease,12-02-2025,1,3580.05,89,34.71,17.69
Telangana,Cotton,Fear,aphid,28-06-2025,-1,6944.02,136,30.65,9.22
Telangana,Maize,Optimistic,wilt,12-05-2025,0,4223.8,135,31.15,15.02
Maharashtra,Soybean,Sad,aphid,10-03-2025,1,3565.21,114,25.09,13.06
Telangana,Millets,Optimistic,infection,20-02-2025,-1,8803.23,57,38.89,3.08
Gujarat,Millets,Sad,healthy crop,07-06-2025,0,8357.45,112,33.64,12.42
Punjab,Wheat,Angry,borer,12-04-2025,1,8497.68,97,32.9,13.57
Andhra Pradesh,Millets,Neutral,pest attack,19-02-2025,0,9073.27,98,33.7,16.39
Tamil Nadu,Soybean,Positive,healthy crop,16-01-2025,-1,8494.92,140,27.74,4.94
Karnataka,Sugarcane,Optimistic,blight,09-01-2025,0,5706.29,79,26.5,10.91
Punjab,Maize,Sad,no issue,28-02-2025,1,5463.07,99,20.24,17.16
Punjab,Wheat,Negative,rust,23-04-2025,0,6319.19,58,36.85,6.91
Andhra Pradesh,Sugarcane,Sad,wilt,21-06-2025,-1,9536.25,94,21.07,10.63
Punjab,Soybean,Negative,borer,04-06-2025,1,7526.85,160,31.05,0.31
Gujarat,Soybean,Happy,no issue,01-02-2025,-1,3838.29,104,30.25,5.11
Maharashtra,Pulses,Fear,no issue,16-05-2025,1,6732.45,157,33.81,1.22
Telangana,Millets,Neutral,borer,27-01-2025,-1,4729.8,57,25.08,4.65
Punjab,Wheat,Fear,wilt,14-02-2025,1,5155.51,131,32.97,11.85
Andhra Pradesh,Cotton,Happy,no issue,27-01-2025,0,4056.64,132,33.19,10
Tamil Nadu,Maize,Happy,infection,13-05-2025,0,9068.54,141,31.56,18.48
Andhra Pradesh,Maize,Negative,pest attack,30-01-2025,-1,2958.32,40,20.33,13.83
Tamil Nadu,Millets,Fear,rust,30-01-2025,0,3317.17,130,31.94,17.36
Punjab,Millets,Fear,disease,03-01-2025,1,7097.75,84,27.45,15.94
Telangana,Rice,Happy,healthy crop,16-03-2025,1,9729.87,142,38.87,11.79
Punjab,Rice,Angry,wilt,18-04-2025,0,8481.27,120,32.83,3.9
Telangana,Pulses,Optimistic,disease,09-01-2025,0,3025.55,52,29.14,15.03
Andhra Pradesh,Rice,Optimistic,wilt,26-03-2025,1,9885.14,116,36.68,6.63
Gujarat,Rice,Fear,rust,21-06-2025,1,5883.27,69,20.26,12.95
Telangana,Sugarcane,Negative,disease,30-06-2025,0,8885.06,78,39.74,0.03
Tamil Nadu,Soybean,Negative,rust,07-06-2025,0,8725.61,84,35.45,9.39
Maharashtra,Rice,Optimistic,healthy crop,19-02-2025,0,6009.28,87,31.08,7.56
Gujarat,Pulses,Neutral,rust,05-06-2025,0,6213.79,79,30.8,11.16
Maharashtra,Wheat,Angry,healthy crop,24-06-2025,-1,7425.82,118,21.45,0.61
Punjab,Pulses,Neutral,aphid,27-04-2025,0,8907.25,98,20.47,11.89
Andhra Pradesh,Rice,Negative,infection,21-04-2025,0,9168.26,95,29.09,19.27
Maharashtra,Maize,Fear,pest attack,19-03-2025,1,10055.1,60,35.22,19.61
Maharashtra,Soybean,Neutral,disease,29-04-2025,-1,5326.35,55,29.21,9.14
Gujarat,Wheat,Neutral,borer,17-03-2025,0,5695.68,59,21.93,13.46
Punjab,Maize,Sad,disease,05-06-2025,0,7989.39,67,28.71,3.54
Andhra Pradesh,Millets,Optimistic,healthy crop,31-05-2025,0,3521.14,140,37.63,18.27
Telangana,Soybean,Sad,infection,27-01-2025,-1,8593.83,77,27.46,16.67
Karnataka,Soybean,Fear,healthy crop,02-02-2025,0,3020.2,66,36.89,7.34
Punjab,Rice,Positive,pest attack,17-01-2025,0,7424.83,140,37.97,8.2
Karnataka,Millets,Neutral,blight,04-02-2025,0,4949.12,72,30.06,18.39
Maharashtra,Soybean,Sad,pest attack,15-01-2025,0,3622.72,116,23.66,13.78
Gujarat,Millets,Happy,disease,04-02-2025,0,9955.8,119,38.48,15.9
Telangana,Rice,Angry,disease,16-01-2025,1,8792.7,142,33.96,18.98
Karnataka,Wheat,Optimistic,pest attack,06-06-2025,-1,4053.24,53,39.62,13.14
Telangana,Maize,Fear,disease,12-01-2025,1,8352.56,116,21.06,11.39
Andhra Pradesh,Rice,Positive,borer,19-01-2025,0,8667.63,137,20.29,19.14
Telangana,Wheat,Sad,healthy crop,25-03-2025,-1,7748.49,122,22.82,11.35
Tamil Nadu,Pulses,Happy,rust,30-03-2025,-1,3769.12,100,35.32,8.27
Gujarat,Wheat,Neutral,borer,21-02-2025,0,8633.41,60,24.26,15.41
Punjab,Wheat,Positive,wilt,27-03-2025,1,3488.19,131,33.28,8.07
Gujarat,Maize,Negative,borer,17-03-2025,1,4769.68,153,27.2,5.12
Punjab,Cotton,Optimistic,infection,18-04-2025,1,6890.7,94,39.58,8.71
Gujarat,Pulses,Angry,blight,31-05-2025,0,6835.68,82,37.82,18.62
Maharashtra,Cotton,Sad,infection,23-03-2025,0,8601.41,130,39.38,5.96
Andhra Pradesh,Rice,Optimistic,aphid,14-01-2025,-1,5929.75,75,34.09,7.87
Tamil Nadu,Soybean,Optimistic,disease,04-04-2025,0,9726.45,122,23.66,16.49
Maharashtra,Rice,Optimistic,aphid,28-01-2025,0,3297.54,89,34.61,13.32
Maharashtra,Wheat,Happy,disease,22-01-2025,-1,9784.93,104,38.83,1.9
Gujarat,Rice,Neutral,aphid,17-03-2025,-1,7740.08,89,21.08,14.05
Andhra Pradesh,Rice,Fear,no issue,05-04-2025,0,9435.64,84,33.97,1.66
Andhra Pradesh,Rice,Negative,infection,16-02-2025,1,6226.91,132,27.15,19.24
Karnataka,Maize,Fear,pest attack,21-01-2025,1,5404,152,38.61,18.13
Telangana,Sugarcane,Angry,no issue,28-03-2025,1,3380.44,123,22,8.86
Andhra Pradesh,Maize,Angry,no issue,21-05-2025,0,3346.62,145,31.8,7.32
Karnataka,Cotton,Negative,pest attack,03-01-2025,0,9877.97,136,32.44,19.4
Punjab,Rice,Happy,no issue,31-01-2025,0,3021.03,54,37.57,8.57
Maharashtra,Sugarcane,Negative,disease,19-05-2025,1,5321.93,72,39.11,19.81
Telangana,Maize,Optimistic,aphid,04-03-2025,-1,9127.91,83,22.93,7.23
Karnataka,Rice,Positive,rust,05-05-2025,0,6985.76,132,20.38,11.42
Punjab,Rice,Negative,healthy crop,10-04-2025,1,8215.4,65,35.57,17.91
Tamil Nadu,Sugarcane,Neutral,blight,19-06-2025,0,4356.92,89,31.62,19.26
Telangana,Cotton,Positive,pest attack,11-04-2025,0,6435.44,70,26.68,0.16
Andhra Pradesh,Soybean,Positive,disease,07-05-2025,0,4487.62,82,22.6,7.82
Telangana,Wheat,Angry,healthy crop,07-03-2025,-1,4174.16,63,33.23,11.45
Punjab,Maize,Happy,blight,20-03-2025,0,5317.21,51,34.74,0.64
Karnataka,Pulses,Positive,aphid,04-03-2025,0,3039.33,119,31.12,8.28
Telangana,Cotton,Positive,infection,30-01-2025,-1,3440.19,68,35.89,12.33
Karnataka,Sugarcane,Optimistic,borer,27-03-2025,-1,7980.46,111,35.8,10.86
Telangana,Maize,Negative,infection,01-06-2025,1,8412.84,99,23.35,0.93
Punjab,Cotton,Fear,infection,03-01-2025,-1,9064.92,87,27.07,3.73
Telangana,Millets,Angry,pest attack,27-06-2025,0,7170.86,106,22.29,16.02
Punjab,Maize,Happy,healthy crop,02-01-2025,-1,4080.24,61,21.98,15.91
Gujarat,Maize,Negative,aphid,15-05-2025,1,8704.19,122,34.46,13.73
Maharashtra,Wheat,Fear,disease,29-01-2025,-1,6379.64,87,26.65,11.01
Gujarat,Soybean,Angry,borer,12-02-2025,0,7927.84,121,30.34,14.18
Punjab,Soybean,Happy,borer,17-05-2025,1,8598.99,87,21.34,19.58
Maharashtra,Maize,Angry,infection,11-05-2025,1,5225.07,99,37.32,13.15
Maharashtra,Maize,Neutral,borer,11-02-2025,-1,2873.01,67,32.3,10.73
Gujarat,Cotton,Neutral,infection,16-01-2025,1,4919.22,122,39.75,13.1
Gujarat,Maize,Negative,disease,18-04-2025,0,9817.57,123,32.05,3.93
Karnataka,Maize,Positive,infection,10-01-2025,0,7438.31,85,38.74,13.92
Andhra Pradesh,Maize,Neutral,borer,08-05-2025,-1,5228.15,129,37.52,4.87
Gujarat,Cotton,Positive,infection,09-05-2025,-1,3487.67,46,28.14,7.92
Karnataka,Rice,Optimistic,no issue,01-03-2025,1,9732.31,118,27.12,18.06
Karnataka,Cotton,Neutral,disease,25-06-2025,0,3160.42,126,21.79,13.65
Punjab,Wheat,Angry,wilt,07-04-2025,0,9056.32,70,31.64,19.12
Andhra Pradesh,Wheat,Positive,wilt,05-03-2025,1,9143.4,95,21.34,7.74
Andhra Pradesh,Maize,Negative,blight,31-01-2025,1,6041.4,67,27.34,11.14
Telangana,Pulses,Fear,borer,11-01-2025,-1,5442.07,59,21.68,10.24
Tamil Nadu,Soybean,Optimistic,pest attack,19-03-2025,0,7068.49,150,25.09,13.12
Tamil Nadu,Pulses,Fear,blight,25-06-2025,-1,4889.14,131,24.49,8.34
Karnataka,Sugarcane,Fear,infection,27-04-2025,1,4597.71,109,22.69,17.64
Karnataka,Wheat,Sad,infection,07-03-2025,0,4515.1,67,38.39,14.78
Gujarat,Soybean,Sad,infection,26-01-2025,1,8024.27,141,37.73,0.79
Gujarat,Millets,Negative,no issue,15-04-2025,-1,3884.61,79,38.15,14.22
Gujarat,Pulses,Sad,blight,21-02-2025,-1,6656.94,57,34.4,19.25
Telangana,Millets,Neutral,aphid,20-06-2025,-1,3196.9,68,24.91,18.98
Punjab,Rice,Happy,disease,21-01-2025,-1,7771.67,125,30.58,8.11
Telangana,Sugarcane,Optimistic,borer,10-04-2025,-1,9200.22,74,29.99,15.92
Tamil Nadu,Sugarcane,Optimistic,blight,03-04-2025,1,9956.7,132,29.44,17.14
Tamil Nadu,Pulses,Fear,disease,21-04-2025,-1,4304.28,50,23.54,5.71
Karnataka,Rice,Optimistic,no issue,20-03-2025,-1,6293.37,63,35.21,11.92
Telangana,Soybean,Fear,rust,19-03-2025,1,9046.02,90,20.27,17.4
Telangana,Maize,Happy,aphid,31-05-2025,0,9911.09,99,22.45,16.27
Karnataka,Sugarcane,Happy,blight,10-02-2025,1,9850.03,98,35.54,17.72
Andhra Pradesh,Rice,Angry,no issue,16-04-2025,-1,4286.01,68,22.08,18.15
Karnataka,Rice,Negative,borer,16-05-2025,0,8753.66,68,38.64,1.59
Gujarat,Millets,Negative,healthy crop,13-03-2025,-1,5086.53,124,25.59,17.93
Tamil Nadu,Millets,Sad,wilt,24-06-2025,-1,7317.67,46,22.25,3.88
Andhra Pradesh,Rice,Fear,aphid,07-02-2025,1,4746.89,117,22.64,8.6
Gujarat,Soybean,Fear,blight,19-02-2025,-1,6153.92,47,32.91,0.93
Punjab,Soybean,Neutral,borer,18-05-2025,0,3440.17,97,26.51,10.38
Karnataka,Rice,Positive,infection,04-05-2025,0,8994.34,66,21.31,3.73
Tamil Nadu,Cotton,Negative,rust,07-01-2025,0,7229.51,123,33.85,2.47
Andhra Pradesh,Pulses,Negative,borer,12-02-2025,1,9498.72,85,27.56,6.92
Gujarat,Maize,Fear,infection,07-01-2025,-1,7069.23,132,32.62,9.69
Andhra Pradesh,Soybean,Neutral,aphid,07-06-2025,0,5465.74,134,33.66,18.19
Andhra Pradesh,Maize,Neutral,borer,28-02-2025,1,8033.19,126,32.07,3.49
Telangana,Soybean,Angry,blight,01-04-2025,0,4578.51,104,21.74,7
Karnataka,Millets,Fear,disease,13-01-2025,1,7050.41,125,23.75,12.14
Punjab,Wheat,Neutral,blight,08-04-2025,-1,3167.19,55,23.12,2
Gujarat,Cotton,Neutral,disease,07-05-2025,0,7663.54,105,38.46,15.24
Maharashtra,Sugarcane,Fear,borer,21-02-2025,-1,5019.43,56,22.9,19.59
Andhra Pradesh,Maize,Neutral,infection,11-05-2025,1,3239.44,137,25.84,19.94
Telangana,Maize,Neutral,infection,01-04-2025,1,6010.6,139,39.86,6.75
Telangana,Rice,Fear,blight,12-06-2025,-1,8336.73,71,21.33,12.96
Maharashtra,Rice,Sad,rust,25-06-2025,0,8550.88,80,20.13,13.38
Andhra Pradesh,Sugarcane,Negative,healthy crop,24-03-2025,-1,3761.78,49,24.4,7.71
Tamil Nadu,Rice,Sad,rust,28-02-2025,0,6996.37,134,27.31,1.27
Gujarat,Sugarcane,Angry,pest attack,03-04-2025,0,5228.94,72,38.74,13.19
Telangana,Wheat,Fear,wilt,19-01-2025,1,3795.74,146,26.84,8.57
Karnataka,Wheat,Fear,no issue,24-02-2025,0,7136.54,113,27.16,3.7
Tamil Nadu,Rice,Neutral,pest attack,06-03-2025,0,4181.09,135,20.3,12.45
Gujarat,Millets,Negative,infection,19-06-2025,-1,3467.14,65,31.43,15.04
Tamil Nadu,Pulses,Angry,healthy crop,26-05-2025,-1,7349.67,112,39.1,9.49
Karnataka,Maize,Fear,borer,04-05-2025,-1,4359.69,138,23.71,8.76
Tamil Nadu,Rice,Angry,aphid,28-06-2025,-1,6831.35,119,29.5,10.89
Telangana,Cotton,Happy,no issue,28-06-2025,1,7991.38,137,21.83,15.4
Telangana,Sugarcane,Happy,pest attack,12-05-2025,0,7704.79,131,26.7,4.66
Andhra Pradesh,Rice,Neutral,disease,31-05-2025,0,3484.77,149,26.98,16.15
Telangana,Sugarcane,Angry,wilt,03-05-2025,-1,2938.23,57,28.42,11.23
Tamil Nadu,Sugarcane,Sad,healthy crop,20-06-2025,1,8536.89,98,31.45,11.86
Telangana,Wheat,Fear,blight,09-04-2025,1,9419.01,64,25.14,6.61
Karnataka,Pulses,Happy,aphid,22-03-2025,-1,7699.17,44,31.78,7.72
Telangana,Pulses,Neutral,borer,23-04-2025,1,3830.09,132,33,2.75
Gujarat,Pulses,Happy,aphid,22-02-2025,0,3346.82,109,34.38,3.58
Telangana,Wheat,Neutral,healthy crop,11-02-2025,-1,6003.82,94,25.99,19.75
Punjab,Soybean,Sad,healthy crop,08-06-2025,0,8949.57,147,26.71,7.87
Telangana,Pulses,Fear,blight,18-03-2025,0,9806.62,87,34.91,6.15
Telangana,Wheat,Sad,no issue,01-02-2025,-1,5483.05,115,24.89,12.15
Punjab,Sugarcane,Sad,no issue,26-04-2025,1,5210.61,94,37.54,5.28
Maharashtra,Maize,Neutral,blight,13-01-2025,1,7353.35,76,32.11,9.54
Andhra Pradesh,Sugarcane,Negative,blight,10-02-2025,0,3725.28,147,31.42,2.58
Gujarat,Maize,Negative,borer,12-01-2025,0,6352.51,116,26.95,5.74
Gujarat,Pulses,Optimistic,aphid,01-05-2025,0,8602.47,149,22.51,4.89
Karnataka,Sugarcane,Sad,no issue,21-04-2025,0,8937.8,58,22.97,12.22
Maharashtra,Rice,Positive,infection,02-04-2025,0,3746.45,76,34.68,9.23
Punjab,Pulses,Optimistic,healthy crop,30-06-2025,-1,7026.28,114,26.75,13.55
Tamil Nadu,Rice,Fear,disease,27-05-2025,0,7266.39,83,34.12,11.05
Andhra Pradesh,Sugarcane,Optimistic,rust,10-04-2025,1,4663.51,129,31.01,0.96
Andhra Pradesh,Sugarcane,Neutral,blight,15-04-2025,0,4103,67,20.67,4.97
Telangana,Millets,Sad,infection,09-03-2025,-1,5614.84,42,26.03,13.27
Gujarat,Pulses,Fear,healthy crop,08-01-2025,1,3486.98,143,26.28,14.16
Andhra Pradesh,Sugarcane,Fear,no issue,13-01-2025,-1,3809.99,51,32.93,19.45
Tamil Nadu,Sugarcane,Negative,borer,09-03-2025,-1,4210.76,66,36.83,1.17
Andhra Pradesh,Soybean,Positive,infection,11-02-2025,-1,8483.57,75,28.44,6.77
Tamil Nadu,Soybean,Neutral,blight,21-02-2025,0,3934.34,129,35.86,0.19
